#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-02-03 13:24:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-02-03 13:24:57 GET / - 180.76.15.7 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 34855 225
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-02-03 15:43:04
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-02-03 15:43:04 GET /images/work-img6.jpg - 207.46.13.113 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 1093416 262
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-02-03 17:05:44
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-02-03 17:05:43 GET /robots.txt - 66.249.79.185 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 233
2017-02-03 17:05:45 GET /images/7.jpg - 66.249.79.188 HTTP/1.1 Googlebot-Image/1.0 - 200 1281825 199
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-02-03 21:19:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-02-03 21:19:20 GET / - 157.55.39.210 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 274
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-02-03 22:56:58
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
