#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-07 07:40:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-07 07:40:06 GET / - 207.46.13.151 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 274
2017-04-07 22:06:35 GET /favicon.ico - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-08 04:24:29
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-08 04:24:29 GET / - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.google.co.nz/ 200 8209 469
2017-04-08 04:24:29 GET /css/jQuery.lightninBox.css - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 416
2017-04-08 04:24:29 GET /css/team.css - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 402
2017-04-08 04:24:29 GET /css/font-awesome.min.css - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 414
2017-04-08 04:24:29 GET /js/modernizr.custom.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 397
2017-04-08 04:24:29 GET /css/bootstrap.min.css - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 411
2017-04-08 04:24:29 GET /css/style.css - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 403
2017-04-08 04:24:30 GET /js/main.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 385
2017-04-08 04:24:30 GET /js/SmoothScroll.min.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 397
2017-04-08 04:24:30 GET /js/cbpFWTabs.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 390
2017-04-08 04:24:30 GET /js/jQuery.lightninBox.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 399
2017-04-08 04:24:30 GET /js/bootstrap.min.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 394
2017-04-08 04:24:30 GET /js/jquery.min.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 391
2017-04-08 04:24:30 GET /fonts/fontawesome-webfont.woff2 - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 478
2017-04-08 04:24:30 GET /js/boot_slider.js - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 392
2017-04-08 04:24:30 GET /css/images/cd-top-arrow.svg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 440
2017-04-08 04:24:30 GET /images/logo.png - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 415
2017-04-08 04:24:34 GET /images/team3.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 416
2017-04-08 04:24:34 GET /fonts/fontawesome-webfont.woff - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 477
2017-04-08 04:24:37 GET /images/team2.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 416
2017-04-08 04:24:37 GET /images/team4.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 416
2017-04-08 04:24:37 GET /images/banner2.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 418
2017-04-08 04:24:37 GET /images/banner1.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 418
2017-04-08 04:24:39 GET /fonts/fontawesome-webfont.ttf - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 476
2017-04-08 04:24:40 GET /images/team1.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 416
2017-04-08 04:24:40 GET /images/banner3.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 418
2017-04-08 04:24:42 GET /images/work-img1.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 420
2017-04-08 04:24:44 GET /images/work-img2.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 420
2017-04-08 04:24:44 GET /images/work-img3.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 420
2017-04-08 04:24:44 GET /images/banner4.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 418
2017-04-08 04:24:45 GET /images/work-img4.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 420
2017-04-08 04:24:46 GET /images/work-img5.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 420
2017-04-08 04:24:48 GET /images/banner5.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 418
2017-04-08 04:24:50 GET /images/work-img6.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 420
2017-04-08 04:24:50 GET /images/work-img10.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 421
2017-04-08 04:24:52 GET /images/work-img7.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 420
2017-04-08 04:24:52 GET /images/work-img9.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 420
2017-04-08 04:24:52 GET /images/xtra_logo.png - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 420
2017-04-08 04:24:52 GET /images/work-img8.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 420
2017-04-08 04:24:54 GET /images/work-img11.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 421
2017-04-08 04:24:55 GET /images/work-img12.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 421
2017-04-08 04:24:56 GET /images/info.jpg - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 428
2017-04-08 04:24:58 GET /favicon.ico - 118.93.196.61 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-N920I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.132+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 411
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-08 05:56:19
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-08 05:56:19 GET /robots.txt - 66.249.79.188 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 233
2017-04-08 05:56:19 GET /images/5.jpg - 66.249.79.191 HTTP/1.1 Googlebot-Image/1.0 - 304 211 249
