#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-07-10 12:31:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-07-10 12:31:15 GET / - 63.250.31.97 HTTP/1.1 =Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-US)+AppleWebKit/534.16+(KHTML,+like+Gecko)+Chrome/10.0.648.204+Safari/534.16 - 200 34836 217
2017-07-10 23:37:08 GET /js/boot_slider.js - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 2045 350
2017-07-10 23:37:10 GET /images/logo.png - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 9464 392
2017-07-10 23:37:10 GET /fonts/fontawesome-webfont.woff2 - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 372
2017-07-10 23:37:12 GET /images/team3.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 843003 393
2017-07-10 23:37:12 GET /images/team1.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 982372 393
2017-07-10 23:37:13 GET /fonts/fontawesome-webfont.woff - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 371
2017-07-10 23:37:13 GET /images/team2.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 920251 393
2017-07-10 23:37:13 GET /images/team4.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 957546 393
2017-07-10 23:37:14 GET /fonts/fontawesome-webfont.ttf - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 152629 370
2017-07-10 23:37:14 GET /images/work-img1.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 889310 397
2017-07-10 23:37:16 GET /images/work-img2.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1001601 397
2017-07-10 23:37:17 GET /images/work-img5.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 869467 397
2017-07-10 23:37:17 GET /images/work-img4.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 946466 397
2017-07-10 23:37:18 GET /images/work-img7.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1067450 397
2017-07-10 23:37:18 GET /images/work-img6.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1093416 397
2017-07-10 23:37:21 GET /images/work-img9.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 1018615 397
2017-07-10 23:37:21 GET /images/work-img10.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 968132 398
2017-07-10 23:37:22 GET /images/work-img11.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 891396 398
2017-07-10 23:37:22 GET /images/xtra_logo.png - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 26596 397
2017-07-10 23:37:23 GET /images/work-img12.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 961465 398
2017-07-10 23:37:23 GET /css/images/cd-top-arrow.svg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 404 1405 404
2017-07-10 23:37:23 GET /images/info.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 729150 392
2017-07-10 23:37:25 GET /images/banner2.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 46855 395
2017-07-10 23:37:25 GET /images/banner1.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 553071 395
2017-07-10 23:37:26 GET /images/banner3.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 448536 395
2017-07-10 23:37:26 GET /images/banner4.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 747680 395
2017-07-10 23:37:27 GET /images/banner5.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 680331 395
2017-07-10 23:37:31 GET /images/work-img3.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 943143 397
2017-07-10 23:37:32 GET /images/work-img8.jpg - 122.56.198.141 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+10_3_2+like+Mac+OS+X)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.0+Mobile/14F89+Safari/602.1 http://www.kaiparatavern.co.nz/ 200 915658 397
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-07-11 03:57:54
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-07-11 03:57:54 POST /utility/convert/data/config.inc.php - 120.77.43.189 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+125LA;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022) http://kaiparatavern.co.nz/utility/convert/data/config.inc.php 404 1405 1114
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-07-11 05:28:21
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-07-11 05:28:21 GET / - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 https://www.google.co.nz/ 200 8209 475
2017-07-11 05:28:21 GET /css/jQuery.lightninBox.css - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 410
2017-07-11 05:28:21 GET /css/font-awesome.min.css - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 408
2017-07-11 05:28:21 GET /css/team.css - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 396
2017-07-11 05:28:21 GET /js/modernizr.custom.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 391
2017-07-11 05:28:22 GET /css/style.css - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 397
2017-07-11 05:28:22 GET /css/bootstrap.min.css - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 405
2017-07-11 05:28:22 GET /js/cbpFWTabs.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 384
2017-07-11 05:28:22 GET /js/SmoothScroll.min.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 391
2017-07-11 05:28:22 GET /js/bootstrap.min.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 388
2017-07-11 05:28:22 GET /js/main.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 379
2017-07-11 05:28:22 GET /js/jQuery.lightninBox.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 393
2017-07-11 05:28:23 GET /js/jquery.min.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 385
2017-07-11 05:28:23 GET /js/boot_slider.js - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 386
2017-07-11 05:28:23 GET /fonts/fontawesome-webfont.woff2 - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 472
2017-07-11 05:28:23 GET /css/images/cd-top-arrow.svg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 445
2017-07-11 05:28:23 GET /images/logo.png - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 420
2017-07-11 05:28:23 GET /fonts/fontawesome-webfont.woff - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 471
2017-07-11 05:28:24 GET /images/team2.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 421
2017-07-11 05:28:26 GET /fonts/fontawesome-webfont.ttf - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 470
2017-07-11 05:28:26 GET /images/team1.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 421
2017-07-11 05:28:26 GET /images/banner1.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 423
2017-07-11 05:28:27 GET /images/work-img1.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 425
2017-07-11 05:28:27 GET /images/banner2.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 423
2017-07-11 05:28:27 GET /images/team3.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 421
2017-07-11 05:28:28 GET /images/team4.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 421
2017-07-11 05:28:29 GET /images/work-img2.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 425
2017-07-11 05:28:29 GET /images/work-img4.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 425
2017-07-11 05:28:30 GET /images/work-img5.jpg - 122.56.199.7 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G925I+Build/MMB29K)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/59.0.3071.125+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 425
