#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-06 08:41:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-06 08:41:26 GET / - 66.249.79.48 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 300
2018-09-06 21:38:21 GET /images/info.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 386
2018-09-06 21:38:21 GET /images/work-img12.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 379
2018-09-06 21:38:23 GET /images/banner1.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 376
2018-09-06 21:38:23 GET /images/work-img3.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 378
2018-09-06 21:38:25 GET /images/work-img9.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 378
2018-09-06 21:38:25 GET /images/work-img10.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 379
2018-09-06 21:38:26 GET /images/work-img7.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 378
2018-09-06 21:38:26 GET /images/work-img6.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 378
2018-09-06 21:38:26 GET /images/banner2.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 376
2018-09-06 21:38:26 GET /images/work-img4.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 378
2018-09-06 21:38:28 GET /images/banner3.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 376
2018-09-06 21:38:28 GET /images/work-img11.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 379
2018-09-06 21:38:30 GET /images/work-img5.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 378
2018-09-06 21:38:31 GET /images/work-img8.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 378
2018-09-06 21:38:32 GET /images/banner4.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 376
2018-09-06 21:38:35 GET /images/banner5.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 376
2018-09-06 21:38:37 GET /favicon.ico - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 369
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-06 23:24:39
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-06 23:24:39 GET / - 52.53.201.78 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 8209 220
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-06 23:40:44
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-06 23:40:44 GET /robots.txt - 157.55.39.0 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405 256
2018-09-06 23:40:51 GET / - 40.77.167.194 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 8209 278
2018-09-06 23:43:18 GET /robots.txt - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 236
2018-09-06 23:43:18 GET /administrator/index.php - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 249
2018-09-06 23:43:18 GET /blog/robots.txt - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 241
2018-09-06 23:43:20 GET /blog/administrator/index.php - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 254
2018-09-06 23:43:20 GET /joomla/robots.txt - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 243
2018-09-06 23:43:20 GET /joomla/administrator/index.php - 51.15.146.174 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.75+Safari/537.36+OPR/36.0.2130.32 - 404 1405 256
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-07 00:15:17
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-07 00:15:17 GET / - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 - 200 8209 392
2018-09-07 00:15:17 GET /css/jQuery.lightninBox.css - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1481 363
2018-09-07 00:15:17 GET /css/team.css - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1027 349
2018-09-07 00:15:17 GET /css/font-awesome.min.css - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8118 361
2018-09-07 00:15:17 GET /images/logo.png - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 373
2018-09-07 00:15:17 GET /js/modernizr.custom.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 4923 344
2018-09-07 00:15:17 GET /css/style.css - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11722 350
2018-09-07 00:15:17 GET /css/bootstrap.min.css - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 27990 358
2018-09-07 00:15:18 GET /js/SmoothScroll.min.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3749 344
2018-09-07 00:15:18 GET /js/jQuery.lightninBox.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3081 346
2018-09-07 00:15:18 GET /js/main.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 871 332
2018-09-07 00:15:18 GET /js/bootstrap.min.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 13266 341
2018-09-07 00:15:18 GET /js/jquery.min.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 43185 338
2018-09-07 00:15:18 GET /fonts/fontawesome-webfont.woff2 - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 425
2018-09-07 00:15:18 GET /js/cbpFWTabs.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1208 337
2018-09-07 00:15:18 GET /css/images/cd-top-arrow.svg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 398
2018-09-07 00:15:18 GET /js/boot_slider.js - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 339
2018-09-07 00:15:18 GET /fonts/fontawesome-webfont.woff - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 424
2018-09-07 00:15:20 GET /images/team1.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 374
2018-09-07 00:15:22 GET /images/team4.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 374
2018-09-07 00:15:22 GET /images/team2.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 374
2018-09-07 00:15:22 GET /images/banner2.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 376
2018-09-07 00:15:22 GET /images/team3.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 374
2018-09-07 00:15:23 GET /images/banner1.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 376
2018-09-07 00:15:23 GET /fonts/fontawesome-webfont.ttf - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 423
2018-09-07 00:15:27 GET /images/work-img3.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 378
2018-09-07 00:15:27 GET /images/work-img1.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 378
2018-09-07 00:15:27 GET /images/work-img4.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 378
2018-09-07 00:15:28 GET /images/work-img2.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 378
2018-09-07 00:15:28 GET /images/work-img5.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 378
2018-09-07 00:15:30 GET /images/work-img6.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 378
2018-09-07 00:15:30 GET /images/banner3.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 376
2018-09-07 00:15:30 GET /images/banner4.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 376
2018-09-07 00:15:32 GET /images/work-img8.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 378
2018-09-07 00:15:35 GET /images/work-img7.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 378
2018-09-07 00:15:35 GET /images/work-img9.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 378
2018-09-07 00:15:35 GET /images/xtra_logo.png - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 378
2018-09-07 00:15:35 GET /images/work-img12.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 379
2018-09-07 00:15:36 GET /images/banner5.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 376
2018-09-07 00:15:36 GET /images/work-img11.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 379
2018-09-07 00:15:36 GET /images/work-img10.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 379
2018-09-07 00:15:38 GET /images/info.jpg - 103.53.148.36 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/68.0.3440.106+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 386
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-07 02:15:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-07 02:15:34 GET /css/jQuery.lightninBox.css - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1481 376
2018-09-07 02:15:34 GET /css/team.css - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1027 362
2018-09-07 02:15:34 GET /css/font-awesome.min.css - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 8118 374
2018-09-07 02:15:35 GET / - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 https://www.google.co.nz/ 200 8209 419
2018-09-07 02:15:35 GET /js/modernizr.custom.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 4923 357
2018-09-07 02:15:35 GET /css/bootstrap.min.css - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 27990 371
2018-09-07 02:15:35 GET /css/style.css - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 11722 363
2018-09-07 02:15:35 GET /images/logo.png - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 9464 408
2018-09-07 02:15:35 GET /js/SmoothScroll.min.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3749 357
2018-09-07 02:15:35 GET /js/main.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 871 345
2018-09-07 02:15:36 GET /js/bootstrap.min.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 13266 354
2018-09-07 02:15:36 GET /js/jQuery.lightninBox.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 3081 359
2018-09-07 02:15:36 GET /js/cbpFWTabs.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1208 350
2018-09-07 02:15:36 GET /js/boot_slider.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 2045 352
2018-09-07 02:15:36 GET /fonts/fontawesome-webfont.woff2 - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 374
2018-09-07 02:15:36 GET /js/jquery.min.js - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 43185 351
2018-09-07 02:15:37 GET /fonts/fontawesome-webfont.woff - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 404 1405 373
2018-09-07 02:15:39 GET /images/team2.jpg - 121.74.84.245 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+11_4_1+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/11.0+Mobile/15E148+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 920251 409
