#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-10-15 07:29:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-10-15 07:29:44 GET / - 180.76.15.21 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 8228 225
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-10-15 09:13:18
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-10-15 09:13:18 GET / - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 https://www.google.co.nz/ 200 8209 418
2017-10-15 09:13:18 GET /css/team.css - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1027 361
2017-10-15 09:13:18 GET /css/jQuery.lightninBox.css - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 1481 375
2017-10-15 09:13:18 GET /css/style.css - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 11722 362
2017-10-15 09:13:19 GET /css/font-awesome.min.css - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 8118 373
2017-10-15 09:13:19 GET /js/modernizr.custom.js - 101.53.211.20 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_0_1+like+Mac+OS+X)+AppleWebKit/604.1.38+(KHTML,+like+Gecko)+Version/11.0+Mobile/15A402+Safari/604.1 http://www.kaiparatavern.co.nz/ 200 4923 356
