#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 08:09:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 08:09:45 GET / - 54.224.239.135 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB6+(.NET+CLR+3.5.30729) - 200 34836 197
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 19:45:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 19:45:05 GET /a - 180.76.15.134 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 404 1424 226
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-03 03:47:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-03 03:47:48 GET /js/jQuery.lightninBox.js - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 3081 330
2016-11-03 03:47:53 GET / - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko - 200 6457 262
2016-11-03 03:47:53 GET /css/jQuery.lightninBox.css - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1098 302
2016-11-03 03:47:53 GET /css/team.css - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1027 288
2016-11-03 03:47:53 GET /css/bootstrap.min.css - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 19926 297
2016-11-03 03:47:53 GET /css/font-awesome.min.css - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 6868 300
2016-11-03 03:47:53 GET /js/SmoothScroll.min.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 3176 318
2016-11-03 03:47:53 GET /css/style.css - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 7911 289
2016-11-03 03:47:53 GET /js/main.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 871 306
2016-11-03 03:47:53 GET /js/modernizr.custom.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 4107 318
2016-11-03 03:47:53 GET /js/jQuery.lightninBox.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 2519 320
2016-11-03 03:47:53 GET /js/cbpFWTabs.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1208 311
2016-11-03 03:47:54 GET /js/boot_slider.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1699 313
2016-11-03 03:47:54 GET /fonts/fontawesome-webfont.eot - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 404 1405 332
2016-11-03 03:47:54 GET /images/logo.png - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 9464 328
2016-11-03 03:47:54 GET /js/bootstrap.min.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 10084 315
2016-11-03 03:47:54 GET /fonts/fontawesome-webfont.woff - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 404 1405 340
2016-11-03 03:47:54 GET /js/jquery.min.js - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 33699 312
2016-11-03 03:47:56 GET /images/team2.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 920251 329
2016-11-03 03:47:56 GET /fonts/fontawesome-webfont.ttf - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 152629 339
2016-11-03 03:47:56 GET /css/images/cd-top-arrow.svg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 404 1405 340
2016-11-03 03:47:56 GET /images/team1.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 982372 329
2016-11-03 03:47:56 GET /images/team3.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 843003 329
2016-11-03 03:47:56 GET /fonts/fontawesome-webfont.ttf - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 403
2016-11-03 03:47:57 GET /images/team4.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 957546 329
2016-11-03 03:47:57 GET /images/info.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 729150 328
2016-11-03 03:47:57 GET /images/work-img3.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 943143 333
2016-11-03 03:47:59 GET /images/work-img8.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 915658 333
