#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-02 12:52:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-02 12:52:48 GET / - 144.217.80.113 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 34855 345
2017-04-02 12:57:58 GET /robots.txt - 157.55.39.252 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405 252
2017-04-02 12:58:06 GET / - 207.46.13.23 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 34836 274
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-02 13:31:05
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-02 13:31:05 GET /robots.txt - 66.249.75.16 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 229
2017-04-02 13:31:06 GET / - 66.249.75.16 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 34836 422
2017-04-02 13:31:12 GET /css/jQuery.lightninBox.css - 66.249.75.13 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 5227 343
2017-04-02 13:31:13 GET /css/team.css - 66.249.75.10 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 3537 329
2017-04-02 13:31:13 GET /css/font-awesome.min.css - 66.249.75.13 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 29179 341
2017-04-02 13:31:14 GET /css/style.css - 66.249.75.10 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 46677 330
2017-04-02 13:31:14 GET /css/bootstrap.min.css - 66.249.75.13 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://kaiparatavern.co.nz/ 200 121509 338
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-02 14:02:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-02 14:02:11 GET / - 180.76.15.148 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 34855 225
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-02 15:42:10
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-04-02 15:42:10 GET /blog/wp-admin/setup-config.php - 69.30.222.130 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 268
2017-04-02 15:42:10 GET /wp/wp-admin/setup-config.php - 69.30.222.130 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 266
2017-04-02 15:42:10 GET /wordpress/wp-admin/setup-config.php - 69.30.222.130 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Trident/7.0;+rv:11.0)+like+Gecko - 404 1405 249
