#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 09:19:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 09:19:56 GET / - 109.163.234.7 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 34836 361
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 18:45:14
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 18:45:14 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 193
2017-03-22 18:45:18 GET /favicon.ico - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 23:28:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 23:28:22 GET /js/boot_slider.js - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 2045 332
2017-03-22 23:28:24 GET /fonts/fontawesome-webfont.ttf - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 416
2017-03-22 23:28:24 GET /images/team3.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 356
2017-03-22 23:28:25 GET /images/banner2.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 358
2017-03-22 23:28:25 GET /images/team4.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 356
2017-03-22 23:28:25 GET /images/team1.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 356
2017-03-22 23:28:28 GET /images/team2.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 356
2017-03-22 23:28:29 GET /images/work-img1.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 360
2017-03-22 23:28:29 GET /images/work-img3.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 360
2017-03-22 23:28:29 GET /images/banner1.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 358
