#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-11 07:30:02
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-11 07:30:02 GET / - 207.46.13.68 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 34836 278
2019-05-11 07:30:06 GET /css/font-awesome.min.css - 40.77.188.143 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 29179 275
2019-05-11 07:30:06 GET /css/bootstrap.min.css - 40.77.189.140 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 121509 272
2019-05-11 07:30:07 GET /css/jQuery.lightninBox.css - 40.77.191.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 5227 277
2019-05-11 07:30:08 GET /css/team.css - 40.77.190.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 3537 263
2019-05-11 07:30:10 GET /css/style.css - 40.77.189.103 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 46677 264
2019-05-11 07:30:10 GET /js/modernizr.custom.js - 40.77.190.80 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 8758 273
2019-05-11 07:30:12 GET /js/jquery.min.js - 40.77.190.96 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 96256 267
2019-05-11 07:30:12 GET /js/bootstrap.min.js - 40.77.190.96 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 37132 270
2019-05-11 07:30:12 GET /js/SmoothScroll.min.js - 40.77.190.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 6852 273
2019-05-11 07:30:13 GET /js/main.js - 40.77.191.5 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 1141 261
2019-05-11 07:30:13 GET /js/jQuery.lightninBox.js - 40.77.189.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 11492 275
2019-05-11 07:30:14 GET /js/cbpFWTabs.js - 40.77.189.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 1962 266
2019-05-11 07:30:14 GET /js/boot_slider.js - 40.77.189.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 5146 268
2019-05-11 07:30:15 GET /fonts/fontawesome-webfont.ttf - 40.77.189.142 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 152629 288
2019-05-11 07:30:24 GET /css/style.css - 40.77.189.103 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 46677 264
2019-05-11 07:30:25 GET /js/main.js - 40.77.191.102 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 200 1141 261
2019-05-11 07:30:28 GET /css/images/cd-top-arrow.svg - 40.77.188.54 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/534++(KHTML,+like+Gecko)+BingPreview/1.0b - 404 1405 278
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-11 09:59:12
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-11 09:59:12 GET /robots.txt - 66.249.64.118 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 237
2019-05-11 10:03:30 GET / - 66.249.64.116 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 34836 300
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-11 11:04:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-11 11:04:26 HEAD /advs/pop.php - 106.5.172.208 HTTP/1.1 - - 404 160 82
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-11 11:58:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-11 11:58:27 GET / - 66.249.64.116 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 8209 558
2019-05-11 11:58:41 GET /js/jquery.min.js - 66.249.64.114 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) http://www.kaiparatavern.co.nz/ 200 43185 448
2019-05-11 12:02:41 GET / - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 https://www.google.co.nz/ 200 34836 487
2019-05-11 12:02:41 GET /css/jQuery.lightninBox.css - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5227 389
2019-05-11 12:02:41 GET /js/modernizr.custom.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8758 370
2019-05-11 12:02:41 GET /css/team.css - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3537 375
2019-05-11 12:02:41 GET /css/font-awesome.min.css - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 29179 387
2019-05-11 12:02:43 GET /css/style.css - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46677 376
2019-05-11 12:02:43 GET /css/bootstrap.min.css - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 121509 384
2019-05-11 12:02:43 GET /images/logo.png - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 399
2019-05-11 12:02:44 GET /images/team3.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 400
2019-05-11 12:02:44 GET /images/work-img1.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 404
2019-05-11 12:02:45 GET /images/team1.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 400
2019-05-11 12:02:45 GET /images/team4.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 400
2019-05-11 12:02:45 GET /images/work-img2.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 404
2019-05-11 12:02:47 GET /images/team2.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 400
2019-05-11 12:02:47 GET /images/work-img5.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 404
2019-05-11 12:02:47 GET /images/work-img6.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 404
2019-05-11 12:02:48 GET /images/work-img9.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 404
2019-05-11 12:02:48 GET /images/work-img3.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 404
2019-05-11 12:02:49 GET /images/work-img8.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 404
2019-05-11 12:02:49 GET /images/work-img4.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 404
2019-05-11 12:02:49 GET /images/work-img11.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 405
2019-05-11 12:02:49 GET /images/xtra_logo.png - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 404
2019-05-11 12:02:49 GET /js/jquery.min.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 96256 364
2019-05-11 12:02:49 GET /js/bootstrap.min.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 37132 367
2019-05-11 12:02:50 GET /images/work-img12.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 405
2019-05-11 12:02:50 GET /js/SmoothScroll.min.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 6852 370
2019-05-11 12:02:50 GET /js/cbpFWTabs.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1962 363
2019-05-11 12:02:50 GET /js/main.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1141 358
2019-05-11 12:02:50 GET /js/jQuery.lightninBox.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11492 372
2019-05-11 12:02:50 GET /js/boot_slider.js - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5146 365
2019-05-11 12:02:50 GET /images/work-img10.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 405
2019-05-11 12:02:53 GET /css/images/cd-top-arrow.svg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 405
2019-05-11 12:02:53 GET /fonts/fontawesome-webfont.woff2 - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 432
2019-05-11 12:02:53 GET /fonts/fontawesome-webfont.woff - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 431
2019-05-11 12:02:53 GET /images/banner1.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 383
2019-05-11 12:02:54 GET /fonts/fontawesome-webfont.ttf - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 430
2019-05-11 12:02:56 GET /images/banner2.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 383
2019-05-11 12:02:56 GET /images/info.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 393
2019-05-11 12:02:57 GET /images/work-img7.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 404
2019-05-11 12:02:57 GET /favicon.ico - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 376
2019-05-11 12:03:02 GET /images/banner3.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 383
2019-05-11 12:03:05 GET /images/banner4.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 383
2019-05-11 12:03:08 GET /images/banner5.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 383
2019-05-11 12:03:12 GET / - 34.228.240.168 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.109+Safari/537.36 - 200 34836 190
2019-05-11 12:04:23 GET /img/loader.gif - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 379
2019-05-11 12:04:23 GET /images/1.jpg - 122.60.46.212 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.131+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 265130 377
