#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-02-07 13:06:25
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-02-07 13:06:24 GET /oihfoe09fposf.php - 196.47.64.42 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/50.0.2661.75+Safari/537.36 kaiparatavern.co.nz 404 1424 327
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-02-07 21:16:49 GET / - 52.53.201.78 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 34836 220
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-02-07 22:44:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-02-07 22:44:01 GET / - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 https://www.google.com/ 200 34836 425
2019-02-07 22:44:01 GET /css/jQuery.lightninBox.css - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5227 362
2019-02-07 22:44:01 GET /css/team.css - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3537 348
2019-02-07 22:44:01 GET /js/modernizr.custom.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8758 343
2019-02-07 22:44:01 GET /css/font-awesome.min.css - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 29179 360
2019-02-07 22:44:01 GET /images/logo.png - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 372
2019-02-07 22:44:01 GET /css/style.css - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46677 349
2019-02-07 22:44:01 GET /css/bootstrap.min.css - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 121509 357
2019-02-07 22:44:02 GET /js/bootstrap.min.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 37132 340
2019-02-07 22:44:02 GET /js/SmoothScroll.min.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 6852 343
2019-02-07 22:44:02 GET /js/jQuery.lightninBox.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11492 345
2019-02-07 22:44:02 GET /js/main.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1141 331
2019-02-07 22:44:02 GET /fonts/fontawesome-webfont.woff2 - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 424
2019-02-07 22:44:02 GET /css/images/cd-top-arrow.svg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 397
2019-02-07 22:44:02 GET /js/boot_slider.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5146 338
2019-02-07 22:44:02 GET /js/cbpFWTabs.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1962 336
2019-02-07 22:44:02 GET /js/jquery.min.js - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 96256 337
2019-02-07 22:44:02 GET /fonts/fontawesome-webfont.woff - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 423
2019-02-07 22:44:03 GET /images/team1.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 373
2019-02-07 22:44:03 GET /fonts/fontawesome-webfont.ttf - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 422
2019-02-07 22:44:03 GET /images/team3.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 373
2019-02-07 22:44:04 GET /images/banner1.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 375
2019-02-07 22:44:05 GET /images/work-img4.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 377
2019-02-07 22:44:05 GET /images/work-img1.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 377
2019-02-07 22:44:05 GET /images/banner2.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46855 375
2019-02-07 22:44:05 GET /images/team2.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 373
2019-02-07 22:44:06 GET /images/work-img6.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 377
2019-02-07 22:44:06 GET /images/team4.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 373
2019-02-07 22:44:08 GET /images/work-img8.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 377
2019-02-07 22:44:08 GET /images/work-img3.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 943143 377
2019-02-07 22:44:08 GET /images/work-img9.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 377
2019-02-07 22:44:08 GET /images/work-img11.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 378
2019-02-07 22:44:09 GET /images/work-img5.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 377
2019-02-07 22:44:09 GET /images/work-img10.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 378
2019-02-07 22:44:09 GET /images/xtra_logo.png - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 377
2019-02-07 22:44:10 GET /images/banner3.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 375
2019-02-07 22:44:10 GET /images/info.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 385
2019-02-07 22:44:10 GET /images/work-img12.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 378
2019-02-07 22:44:10 GET /images/work-img7.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 377
2019-02-07 22:44:13 GET /images/banner4.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 375
2019-02-07 22:44:13 GET /images/work-img2.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 377
2019-02-07 22:44:13 GET /favicon.ico - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 368
2019-02-07 22:44:17 GET /images/banner5.jpg - 150.107.174.163 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/71.0.3578.98+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 375
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-02-07 23:49:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-02-07 23:49:08 GET / - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 https://www.google.com/ 200 34836 487
2019-02-07 23:49:09 GET /css/jQuery.lightninBox.css - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5227 424
2019-02-07 23:49:09 GET /css/team.css - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 3537 410
2019-02-07 23:49:09 GET /js/modernizr.custom.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 8758 405
2019-02-07 23:49:09 GET /css/font-awesome.min.css - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 29179 422
2019-02-07 23:49:09 GET /css/style.css - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 46677 411
2019-02-07 23:49:09 GET /css/bootstrap.min.css - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 121509 419
2019-02-07 23:49:10 GET /js/jquery.min.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 96256 399
2019-02-07 23:49:10 GET /fonts/fontawesome-webfont.woff2 - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 486
2019-02-07 23:49:10 GET /js/main.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1141 393
2019-02-07 23:49:11 GET /css/images/cd-top-arrow.svg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 404 1405 459
2019-02-07 23:49:11 GET /js/cbpFWTabs.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1962 398
2019-02-07 23:49:11 GET /js/SmoothScroll.min.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 6852 405
2019-02-07 23:49:11 GET /js/jQuery.lightninBox.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 11492 407
2019-02-07 23:49:11 GET /fonts/fontawesome-webfont.woff - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 404 1405 485
2019-02-07 23:49:11 GET /images/logo.png - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 9464 434
2019-02-07 23:49:11 GET /js/bootstrap.min.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 37132 402
2019-02-07 23:49:11 GET /js/boot_slider.js - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 5146 400
2019-02-07 23:49:15 GET /fonts/fontawesome-webfont.ttf - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/font-awesome.min.css 200 152629 484
2019-02-07 23:49:20 GET /images/banner1.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 553071 437
2019-02-07 23:49:22 GET /images/team2.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 920251 435
2019-02-07 23:49:22 GET /images/team1.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 982372 435
2019-02-07 23:49:25 GET /images/team3.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 843003 435
2019-02-07 23:49:26 GET /images/work-img1.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 889310 439
2019-02-07 23:49:26 GET /images/team4.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 957546 435
2019-02-07 23:49:27 GET /images/info.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 447
2019-02-07 23:49:31 GET /images/banner4.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 437
2019-02-07 23:49:32 GET /images/work-img2.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 439
2019-02-07 23:49:32 GET /images/work-img5.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 439
2019-02-07 23:49:32 GET /images/work-img4.jpg - 27.252.117.191 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SAMSUNG+SM-G930F+Build/R16NW)+AppleWebKit/537.36+(KHTML,+like+Gecko)+SamsungBrowser/8.2+Chrome/63.0.3239.111+Mobile+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 439
