#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-09-05 12:13:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-09-05 12:13:45 GET / - 52.53.201.78 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/61.0.3163.100+Safari/537.36 - 200 8794 218
2018-09-06 06:05:36 GET /anijs-min.js - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 281
2018-09-06 06:05:36 GET /css/style.css - 173.252.87.11 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 6262 297
2018-09-06 06:05:36 GET /js/scrollReveal.js - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 4186 287
2018-09-06 06:05:36 GET /helpers/scrollreveal/anijs-helper-scrollreveal-min.js - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 322
2018-09-06 06:05:37 GET /js/jquery.magnific-popup.js - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 18396 296
2018-09-06 06:05:37 GET /js/bootstrap.min.js - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 10255 288
2018-09-06 06:05:37 GET /anijs-min.js - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 281
2018-09-06 06:05:37 GET /js/jquery.backTop.min.js - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 769 293
2018-09-06 06:05:37 GET /helpers/scrollreveal/anijs-helper-scrollreveal-min.js - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 322
2018-09-06 06:05:37 GET /js/jquery.contact-buttons.js - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 297
2018-09-06 06:05:37 GET /js/app.js - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 471 278
2018-09-06 06:05:37 GET /js/anijs.js - 173.252.87.11 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 9102 280
2018-09-06 06:05:37 GET /js/demo.js - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 1183 279
2018-09-06 06:05:37 GET /images/logo.png - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 96088 320
2018-09-06 06:05:37 GET /images/icon1.png - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 1492 321
2018-09-06 06:05:38 GET /images/icon3.png - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 1534 321
2018-09-06 06:05:38 GET /fonts/PIZZAHUT-FONT.TTF - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 19512 326
2018-09-06 06:05:38 GET /fonts/glyphicons-halflings-regular.woff - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/css/bootstrap.min.css 404 1405 363
2018-09-06 06:05:38 GET /images/1.jpg - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 58300 317
2018-09-06 06:05:38 GET /images/menu.png - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 18287 320
2018-09-06 06:05:38 GET /fonts/glyphicons-halflings-regular.ttf - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/css/bootstrap.min.css 200 29775 362
2018-09-06 06:05:38 GET /images/4-thumb.jpg - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 150284 323
2018-09-06 06:05:38 GET /images/icon2.png - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 1295 321
2018-09-06 06:05:38 GET /images/2-thumb.jpg - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 108334 323
2018-09-06 06:05:38 GET /images/3-thumb.jpg - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 102350 323
2018-09-06 06:05:38 GET /images/gallery.png - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 21002 323
2018-09-06 06:05:38 GET /images/1-thumb.jpg - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 91374 323
2018-09-06 06:05:38 GET /images/s7.jpg - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 30366 318
2018-09-06 06:05:38 GET /images/s1.jpg - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 27980 318
2018-09-06 06:05:39 GET /images/s2.jpg - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 26686 318
2018-09-06 06:05:39 GET /images/s3.jpg - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 27171 318
2018-09-06 06:05:39 GET /images/s4.jpg - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 27363 318
2018-09-06 06:05:39 GET /images/s5.jpg - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 25942 318
2018-09-06 06:05:39 GET /images/2.jpg - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 569632 317
2018-09-06 06:05:39 GET /images/3.jpg - 173.252.87.11 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 1379212 317
2018-09-06 06:05:39 GET /images/contact.png - 173.252.87.10 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 18652 323
2018-09-06 06:05:39 GET /images/7days.png - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 200 14496 321
2018-09-06 06:05:39 GET /images/uparr-48-w.png - 173.252.87.9 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/css/style.css 200 704 339
2018-09-06 06:05:39 GET /favicon.ico - 173.252.87.4 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) http://ngateapizza.co.nz/ 404 1405 316
2018-09-06 06:06:06 GET /images/1-thumb.jpg - 173.252.127.5 HTTP/1.1 - - 200 91374 101
2018-09-06 06:06:06 GET /images/1-thumb.jpg - 173.252.127.2 HTTP/1.1 - - 200 91374 101
2018-09-06 06:06:06 GET /images/1-thumb.jpg - 173.252.127.4 HTTP/1.1 - - 200 91374 101
2018-09-06 06:06:06 GET /images/1-thumb.jpg - 173.252.127.8 HTTP/1.1 - - 200 91374 101
