#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-30 22:27:02 GET /js/jquery.backTop.min.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 742 347
2019-04-30 22:27:03 GET /js/jquery.min.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 93362 339
2019-04-30 22:27:03 GET /js/jquery.contact-buttons.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 351
2019-04-30 22:27:03 GET /js/demo.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 1619 333
2019-04-30 22:27:03 GET /anijs-min.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 335
2019-04-30 22:27:03 GET /js/anijs.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 33996 334
2019-04-30 22:27:03 GET /js/app.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 303 332
2019-04-30 22:27:03 GET /helpers/scrollreveal/anijs-helper-scrollreveal-min.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 376
2019-04-30 22:27:04 GET /images/icon3.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 1534 375
2019-04-30 22:27:04 GET /images/icon1.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 1492 375
2019-04-30 22:27:04 GET /images/icon2.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 1295 375
2019-04-30 22:27:04 GET /images/menu.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 18287 374
2019-04-30 22:27:04 GET /images/2.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 569632 371
2019-04-30 22:27:04 GET /fonts/PIZZAHUT-FONT.TTF - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 19512 380
2019-04-30 22:27:04 GET /images/2-thumb.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 108334 377
2019-04-30 22:27:04 GET /images/3-thumb.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 102350 377
2019-04-30 22:27:04 GET /js/jquery.contact-buttons.js - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 351
2019-04-30 22:27:04 GET /fonts/glyphicons-halflings-regular.woff - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/css/bootstrap.min.css 404 1405 417
2019-04-30 22:27:04 GET /images/1-thumb.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 91374 377
2019-04-30 22:27:04 GET /images/4-thumb.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 150284 377
2019-04-30 22:27:05 GET /images/s7.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 30366 372
2019-04-30 22:27:05 GET /images/gallery.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 21002 377
2019-04-30 22:27:05 GET /images/s2.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 26686 372
2019-04-30 22:27:05 GET /images/s1.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 27980 372
2019-04-30 22:27:05 GET /images/s3.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 27171 372
