#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-20 21:22:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-20 21:22:01 GET / - 209.17.96.250 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 37853 138
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-21 04:20:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-21 04:21:38 GET /images/3.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 1379231 2149
2018-12-21 04:21:42 GET /images/icon1.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 1511 2153
2018-12-21 04:21:44 GET /images/icon3.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 1553 2153
2018-12-21 04:21:50 GET /images/icon2.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 1314 2153
2018-12-21 04:21:52 GET /images/menu.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 18306 2152
2018-12-21 04:21:56 GET /images/1-thumb.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 91393 2155
2018-12-21 04:22:01 GET /images/2-thumb.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 108353 2155
2018-12-21 04:22:04 GET /images/3-thumb.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 102369 2155
2018-12-21 04:22:08 GET /images/4-thumb.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 150303 2155
2018-12-21 04:22:12 GET /images/gallery.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 21021 2155
