#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-12 10:07:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-12 10:07:34 GET / - 35.163.249.86 HTTP/1.1 Go-http-client/1.1 - 200 0 98
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-03-12 23:13:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-03-12 23:13:49 GET / - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 https://www.google.co.nz/ 200 37853 440
2019-03-12 23:13:50 GET /css/contact-buttons.css - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 366
2019-03-12 23:13:50 GET /css/popuo-box.css - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 http://ngateapizza.co.nz/ 200 5141 360
2019-03-12 23:13:50 GET /js/modernizr.custom.min.js - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 http://ngateapizza.co.nz/ 200 1808 354
2019-03-12 23:13:50 GET /js/jquery.min.js - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 http://ngateapizza.co.nz/ 200 93362 344
2019-03-12 23:13:50 GET /font-awesome/css/font-awesome.min.css - 125.236.220.198 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.121+Safari/537.36 http://ngateapizza.co.nz/ 200 18027 380
