#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-18 07:34:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-18 07:34:33 GET / - 23.228.90.98 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/42.0.2311.152+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 7015 371
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-07-19 01:28:52
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-07-19 01:28:53 GET /images/nav.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/css/style.css 200 3315 419
2019-07-19 01:28:54 GET /images/move-top.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/css/style.css 200 3488 424
2019-07-19 01:28:54 GET /images/serve2.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 4431 409
2019-07-19 01:28:54 GET /images/banner.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/css/style.css 200 339923 422
2019-07-19 01:28:54 GET /images/s2.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 863576 405
2019-07-19 01:28:54 GET /images/serve3.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 7307 409
2019-07-19 01:28:54 GET /images/serve4.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 4415 409
2019-07-19 01:28:54 GET /images/g1.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 48831 405
2019-07-19 01:28:54 GET /images/s3.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 914588 405
2019-07-19 01:28:54 GET /images/s1.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 692503 405
2019-07-19 01:28:54 GET /images/s4.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 882157 405
2019-07-19 01:28:54 GET /images/g2.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 64370 405
2019-07-19 01:28:54 GET /images/c2.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 30984 405
2019-07-19 01:28:54 GET /images/c3.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 39200 405
2019-07-19 01:28:54 GET /images/c1.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 33007 405
2019-07-19 01:28:55 GET /images/c4.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 42204 405
2019-07-19 01:28:55 GET /images/g7.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 59529 405
2019-07-19 01:28:55 GET /images/g8.jpg - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 200 48224 405
2019-07-19 01:28:55 GET /cdn.fancybar.net/ac/fancybar6a2f.js - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 404 1405 437
2019-07-19 01:28:55 GET /images/tw.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/css/style.css 200 7323 418
2019-07-19 01:28:55 GET /www.google-analytics.com/analytics.js - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/ 404 1405 393
2019-07-19 01:28:55 GET /images/fb.png - 101.100.130.252 HTTP/1.1 Mozilla/5.0+(Linux;+Android+8.0.0;+SM-G935F)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/74.0.3729.136+Mobile+Safari/537.36 http://www.crossroadsbar.co.nz/css/style.css 200 7384 418
