#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-07-01 11:07:22
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-07-01 11:07:22 GET / - 180.76.15.139 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 7037 221
2018-07-02 04:56:31 GET /js/move-top.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 1080 290
2018-07-02 04:56:31 GET /css/swipebox.css - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 1525 307
2018-07-02 04:56:31 GET /css/iconeffects.css - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 3470 310
2018-07-02 04:56:31 GET /css/bootstrap.css - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 27109 308
2018-07-02 04:56:31 GET /js/easing.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 1740 288
2018-07-02 04:56:31 GET /js/jquery.swipebox.min.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 2872 301
2018-07-02 04:56:31 GET /js/wow.min.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 2376 289
2018-07-02 04:56:31 GET /css/style.css - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 15962 304
2018-07-02 04:56:31 GET /js/responsiveslides.min.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 2127 302
2018-07-02 04:56:31 GET /css/animate.css - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 8279 306
2018-07-02 04:56:31 GET /cdn.fancybar.net/ac/fancybar6a2f.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 404 1405 357
2018-07-02 04:56:31 GET /pagead2.googlesyndication.com/pagead/js/f.txt - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 404 1405 321
2018-07-02 04:56:31 GET /js/jquery-1.11.1.min.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 43072 299
2018-07-02 04:56:32 GET /images/border.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 3286 293
2018-07-02 04:56:32 GET /images/down.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 4972 291
2018-07-02 04:56:32 GET /images/serve1.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 1714 293
2018-07-02 04:56:32 GET /images/serve2.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 4431 293
2018-07-02 04:56:32 GET /images/serve3.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 7307 293
2018-07-02 04:56:32 GET /images/serve4.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 4415 293
2018-07-02 04:56:32 GET /images/g1.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 48831 289
2018-07-02 04:56:33 GET /images/c1.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 33007 289
2018-07-02 04:56:33 GET /images/g2.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 64370 289
2018-07-02 04:56:33 GET /images/c2.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 30984 289
2018-07-02 04:56:33 GET /images/c3.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 39200 289
2018-07-02 04:56:33 GET /images/c4.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 42204 289
2018-07-02 04:56:33 GET /images/s4.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 882157 289
2018-07-02 04:56:33 GET /images/g7.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 59529 289
2018-07-02 04:56:33 GET /images/s2.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 863576 289
2018-07-02 04:56:33 GET /images/s3.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 914588 289
2018-07-02 04:56:33 GET /images/g8.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 48224 289
2018-07-02 04:56:33 GET /www.google-analytics.com/analytics.js - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 404 1405 313
2018-07-02 04:56:34 GET /images/nav.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 3315 290
2018-07-02 04:56:34 GET /images/tw.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 7323 289
2018-07-02 04:56:34 GET /images/fb.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 7384 289
2018-07-02 04:56:34 GET /images/gg.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 7753 289
2018-07-02 04:56:34 GET /images/db.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 7998 289
2018-07-02 04:56:34 GET /images/move-top.png - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 3488 295
2018-07-02 04:56:34 GET /images/banner.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 339923 293
2018-07-02 04:56:36 GET /images/s1.jpg - 34.224.27.243 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/534.34+(KHTML,+like+Gecko)+Qt/4.8.2+Safari/534.34 http://crossroadsbar.co.nz/ 200 692503 289
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-07-02 06:01:14
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-07-02 06:01:14 POST /wp-admin/yt.php - 193.106.30.99 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:34.0)+Gecko/20100101+Firefox/34.0 - 404 1405 306
