#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-27 11:39:03
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-27 11:39:03 HEAD / - 96.47.226.18 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) http://uptime-us.net/ngateahotel.co.nz 200 268 199
2018-01-27 12:35:24 GET /images/team/member-2.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 594720 1624
2018-01-27 12:35:27 GET /images/team/member-3.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 587314 1624
2018-01-27 12:35:29 GET /images/gallery/gallery-1.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 16119 1628
2018-01-27 12:35:31 GET /images/gallery/gallery-2.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 16777 1628
2018-01-27 12:35:33 GET /images/gallery/gallery-3.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 14718 1628
2018-01-27 12:35:35 GET /images/gallery/gallery-4.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 14421 1628
2018-01-27 12:35:37 GET /images/gallery/gallery-5.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 18135 1628
2018-01-27 12:35:39 GET /images/gallery/gallery-6.jpg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 20215 1628
2018-01-27 12:35:41 GET /css/bootstrap/js/bootstrap.min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 28009 1633
2018-01-27 12:35:43 GET /js/jquery.easing.min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 7327 1623
2018-01-27 12:35:45 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 22353 1639
2018-01-27 12:35:47 GET /js/jquery.isotope.min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 16237 1624
2018-01-27 12:35:50 GET /js/jquery.flexslider-min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 21704 1627
2018-01-27 12:35:53 GET /js/jquery.form.min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 11409 1621
2018-01-27 12:35:56 GET /js/contactform.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 4257 1617
2018-01-27 12:35:58 GET /js/jquery.nicescroll.min.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 57953 1627
2018-01-27 12:36:01 GET /js/init.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/ 200 3655 1610
2018-01-27 12:36:03 GET /css/bootstrap/fonts/glyphicons-halflings-regular.eot - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 14361 1687
2018-01-27 12:36:04 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1424 1688
2018-01-27 12:36:07 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29794 1687
2018-01-27 12:36:09 GET /css/bootstrap/fonts/glyphicons-halflings-regular.svg - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1424 1687
2018-01-27 12:36:11 GET /images/toggle-plus.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 1225 1631
2018-01-27 12:36:13 GET /images/toggle-minus.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 1215 1632
2018-01-27 12:36:14 GET /images/flexslider-arrows.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 1846 1637
2018-01-27 12:36:16 GET /images/icon-facebook.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 1893 1633
2018-01-27 12:36:18 GET /images/icon-twitter.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 2086 1632
2018-01-27 12:36:20 GET /images/icon-gplus.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 2154 1630
2018-01-27 12:36:21 GET /images/icon-linkedin.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 1964 1633
2018-01-27 12:36:23 GET /images/icon-pinterest.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 2160 1634
2018-01-27 12:36:25 GET /images/icon-dribbble.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 2393 1633
2018-01-27 12:36:27 GET /images/icon-vimeo.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/style.css 200 2116 1630
2018-01-27 12:36:29 GET /images/icon-next.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/colors.css 200 585 1634
2018-01-27 12:36:30 GET /images/icon-prev.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/colors.css 200 595 1634
2018-01-27 12:36:32 GET /js/prettyphoto/images/prettyPhoto/default/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 6949 1686
2018-01-27 12:36:36 GET /js/prettyphoto/images/prettyPhoto/default/sprite_x.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1363 1688
2018-01-27 12:36:38 GET /js/prettyphoto/images/prettyPhoto/default/sprite_y.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1429 1688
2018-01-27 12:36:40 GET /js/prettyphoto/images/prettyPhoto/default/sprite_next.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1625 1691
2018-01-27 12:36:41 GET /js/prettyphoto/images/prettyPhoto/default/sprite_prev.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1642 1691
2018-01-27 12:36:44 GET /js/prettyphoto/images/prettyPhoto/default/default_thumb.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1804 1693
2018-01-27 12:36:46 GET /js/prettyphoto/images/prettyPhoto/default/loader.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 6598 1686
2018-01-27 12:36:48 GET /js/prettyphoto/images/prettyPhoto/light_rounded/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 4366 1692
2018-01-27 12:36:49 GET /js/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1678 1693
2018-01-27 12:36:52 GET /js/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1709 1697
2018-01-27 12:36:53 GET /js/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 4343 1691
2018-01-27 12:36:56 GET /js/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 396 1699
2018-01-27 12:36:58 GET /js/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1678 1692
2018-01-27 12:36:59 GET /js/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1709 1696
2018-01-27 12:37:01 GET /js/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 2812 1691
2018-01-27 12:37:03 GET /js/prettyphoto/images/prettyPhoto/dark_square/loader.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 2812 1690
2018-01-27 12:37:06 GET /js/prettyphoto/images/prettyPhoto/dark_square/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 3773 1690
2018-01-27 12:37:07 GET /js/prettyphoto/images/prettyPhoto/dark_square/btnNext.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1678 1691
2018-01-27 12:37:08 GET /js/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1709 1695
2018-01-27 12:37:10 GET /js/prettyphoto/images/prettyPhoto/light_square/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 3773 1691
2018-01-27 12:37:11 GET /js/prettyphoto/images/prettyPhoto/light_square/btnNext.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1678 1692
2018-01-27 12:37:13 GET /js/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1709 1696
2018-01-27 12:37:16 GET /js/prettyphoto/images/prettyPhoto/facebook/sprite.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 4494 1687
2018-01-27 12:37:18 GET /js/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 408 1698
2018-01-27 12:37:19 GET /js/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 403 1699
2018-01-27 12:37:22 GET /js/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 401 1700
2018-01-27 12:37:23 GET /js/prettyphoto/images/prettyPhoto/facebook/loader.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 2812 1687
2018-01-27 12:37:26 GET /js/prettyphoto/images/prettyPhoto/facebook/btnNext.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1111 1688
2018-01-27 12:37:28 GET /js/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 1094 1692
2018-01-27 12:37:30 GET /js/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 408 1701
2018-01-27 12:37:32 GET /js/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 493 1698
2018-01-27 12:37:33 GET /js/prettyphoto/images/prettyPhoto/light_rounded/loader.gif - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/css/prettyPhoto.css 200 2812 1692
2018-01-27 12:37:35 GET /bs.alert - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1641
2018-01-27 12:37:36 GET /bs.button - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1642
