#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 07:20:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 07:20:08 GET / - 180.76.15.10 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 200 13748 223
2018-04-14 07:27:19 GET /images/favicon.ico - 122.59.93.88 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+SM-G900I+Build/MMB29M)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/65.0.3325.109+Mobile+Safari/537.36 http://www.ngateahotel.co.nz/ 404 1405 419
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 12:54:11
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 12:54:11 GET / - 144.76.60.98 HTTP/1.1 Mozilla/5.0+(compatible;+MegaIndex.ru/2.0;++http://megaindex.com/crawler) - 200 103142 179
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 13:50:55
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 13:50:55 GET /webapps/i/89914/230892/352474 - 66.249.79.121 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 327
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 18:31:00
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 18:31:00 GET / - 46.118.155.165 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1) - 200 13729 295
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 21:15:00
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 21:15:00 GET /logo_img.php - 62.4.15.41 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.113+Safari/537.36 - 404 1405 255
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-14 22:48:33
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-14 22:48:32 GET /images/blog/blog-1.jpg - 69.63.188.111 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 14403 225
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-04-15 00:37:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-04-15 00:37:29 GET / - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 https://www.google.co.nz/ 200 13729 406
2018-04-15 00:37:30 GET /js/prettyphoto/css/prettyPhoto.css - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 4101 369
2018-04-15 00:37:30 GET /style.css - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 5866 344
2018-04-15 00:37:30 GET /css/colors.css - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 3308 349
2018-04-15 00:37:30 GET /css/bootstrap/js/bootstrap.min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 9762 353
2018-04-15 00:37:30 GET /js/jquery.easing.min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 2644 343
2018-04-15 00:37:30 GET /js/jquery.isotope.min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 6559 344
2018-04-15 00:37:30 GET /css/bootstrap/css/bootstrap.min.css - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 22905 370
2018-04-15 00:37:30 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 8007 359
2018-04-15 00:37:30 GET /js/jquery.flexslider-min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 8289 347
2018-04-15 00:37:31 GET /js/jquery.form.min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 5510 341
2018-04-15 00:37:31 GET /js/contactform.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1385 337
2018-04-15 00:37:31 GET /js/init.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1800 330
2018-04-15 00:37:31 GET /images/logo-big.png - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 16600 383
2018-04-15 00:37:31 GET /js/jquery.nicescroll.min.js - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 21445 347
2018-04-15 00:37:31 GET /images/blog/blog-1.jpg - 122.59.82.254 HTTP/1.1 Mozilla/5.0+(iPad;+CPU+OS+11_2_5+like+Mac+OS+X)+AppleWebKit/604.5.6+(KHTML,+like+Gecko)+Version/11.0+Mobile/15D60+Safari/604.1 http://www.ngateahotel.co.nz/ 200 14403 386
