#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 08:08:41
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 08:08:41 HEAD / - 188.165.200.217 HTTP/1.1 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0) - 200 249 122
2017-12-15 10:02:39 GET / - 46.229.168.78 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
2017-12-15 10:02:46 GET / - 46.229.168.78 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
2017-12-15 10:02:58 GET / - 46.229.168.74 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
2017-12-15 10:03:00 GET / - 46.229.168.78 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
2017-12-15 10:03:24 GET / - 46.229.168.74 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
2017-12-15 10:03:48 GET / - 46.229.168.74 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 200 8932 201
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 10:37:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 10:37:16 GET /css/colors.css - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 10501 297
2017-12-15 10:37:16 GET / - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 https://www.facebook.com/ 200 103142 354
2017-12-15 10:37:16 GET /style.css - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 17822 292
2017-12-15 10:37:16 GET /js/prettyphoto/css/prettyPhoto.css - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 20163 317
2017-12-15 10:37:16 GET /css/bootstrap/js/bootstrap.min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 27990 301
2017-12-15 10:37:16 GET /js/jquery.easing.min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 7308 291
2017-12-15 10:37:16 GET /css/bootstrap/css/bootstrap.min.css - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 97587 318
2017-12-15 10:37:16 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 22334 307
2017-12-15 10:37:16 GET /js/jquery.isotope.min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 16218 292
2017-12-15 10:37:16 GET /js/init.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 3636 278
2017-12-15 10:37:16 GET /js/jquery.form.min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 11390 289
2017-12-15 10:37:16 GET /js/contactform.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 4238 285
2017-12-15 10:37:16 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 404 1405 414
2017-12-15 10:37:16 GET /js/jquery.nicescroll.min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 57934 295
2017-12-15 10:37:16 GET /images/logo-big.png - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 16600 287
2017-12-15 10:37:16 GET /images/blog/blog-1.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 14403 290
2017-12-15 10:37:17 GET /js/jquery.flexslider-min.js - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 21685 295
2017-12-15 10:37:17 GET /images/events/event-4.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 16101 293
2017-12-15 10:37:17 GET /images/events/event-1.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 608557 293
2017-12-15 10:37:18 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/css/bootstrap/css/bootstrap.min.css 200 29775 418
2017-12-15 10:37:18 GET /images/team/member-1.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 593475 292
2017-12-15 10:37:18 GET /images/events/event-3.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 598125 293
2017-12-15 10:37:18 GET /images/gallery/gallery-1.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 16100 296
2017-12-15 10:37:18 GET /images/gallery/gallery-2.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 16758 296
2017-12-15 10:37:18 GET /images/team/member-3.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 587295 292
2017-12-15 10:37:18 GET /images/team/member-2.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 594701 292
2017-12-15 10:37:18 GET /images/gallery/gallery-3.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 14699 296
2017-12-15 10:37:18 GET /images/gallery/gallery-4.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 14402 296
2017-12-15 10:37:18 GET /images/gallery/gallery-5.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 18116 296
2017-12-15 10:37:18 GET /images/gallery/gallery-6.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 20196 296
2017-12-15 10:37:18 GET /images/bkgs/section-bkg.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 130166 295
2017-12-15 10:37:18 GET /images/toggle-plus.png - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/style.css 200 1206 299
2017-12-15 10:37:18 GET /images/icon-facebook.png - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/style.css 200 1874 301
2017-12-15 10:37:18 GET /images/bkgs/home-bkg.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 275939 292
2017-12-15 10:37:18 GET /images/flexslider-arrows.png - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/style.css 200 1827 305
2017-12-15 10:37:19 GET /images/favicon.ico - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 - 404 1405 306
2017-12-15 10:37:19 GET /images/toggle-minus.png - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/style.css 200 1196 300
2017-12-15 10:37:19 GET /images/events/event-2.jpg - 222.155.40.83 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:57.0)+Gecko/20100101+Firefox/57.0 http://www.ngateahotel.co.nz/ 200 595360 293
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 11:19:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 11:19:16 GET / - 67.227.101.108 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.110+Safari/537.36 - 200 103142 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 14:25:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 14:25:57 GET /robots.txt - 151.80.39.12 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 404 1405 182
2017-12-15 14:25:59 GET / - 164.132.161.17 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) - 200 103142 172
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 18:28:36
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 18:28:35 GET /robots.txt - 66.249.79.87 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
2017-12-15 18:28:37 GET / - 66.249.79.85 HTTP/1.1 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 13729 424
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-15 23:30:49
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-15 23:30:49 GET /webapps/i/89914/230892/337332 - 207.46.13.95 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405 305
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-12-16 05:26:55
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-12-16 05:26:55 GET / - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 https://www.google.co.nz/ 200 13729 397
2017-12-16 05:26:55 GET /css/colors.css - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 3308 340
2017-12-16 05:26:55 GET /style.css - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 5866 335
2017-12-16 05:26:55 GET /images/blog/blog-1.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 14403 377
2017-12-16 05:26:55 GET /js/prettyphoto/css/prettyPhoto.css - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 4101 360
2017-12-16 05:26:55 GET /images/logo-big.png - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 16600 374
2017-12-16 05:26:55 GET /js/jquery.easing.min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 2644 334
2017-12-16 05:26:55 GET /js/prettyphoto/js/jquery.prettyPhoto.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 8007 350
2017-12-16 05:26:55 GET /js/jquery.isotope.min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 6559 335
2017-12-16 05:26:55 GET /js/jquery.flexslider-min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 8289 338
2017-12-16 05:26:56 GET /js/contactform.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1385 328
2017-12-16 05:26:56 GET /css/bootstrap/js/bootstrap.min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 9762 344
2017-12-16 05:26:56 GET /js/jquery.form.min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 5510 332
2017-12-16 05:26:56 GET /js/init.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1800 321
2017-12-16 05:26:56 GET /css/bootstrap/css/bootstrap.min.css - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 22905 361
2017-12-16 05:26:56 GET /js/jquery.nicescroll.min.js - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 21445 338
2017-12-16 05:26:56 GET /images/events/event-4.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 16101 380
2017-12-16 05:26:56 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 404 1405 364
2017-12-16 05:26:59 GET /images/team/member-2.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 594701 379
2017-12-16 05:26:59 GET /css/bootstrap/fonts/glyphicons-halflings-regular.ttf - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 29775 363
2017-12-16 05:26:59 GET /images/gallery/gallery-1.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 16100 383
2017-12-16 05:27:01 GET /images/gallery/gallery-2.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 16758 383
2017-12-16 05:27:01 GET /images/team/member-3.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 587295 379
2017-12-16 05:27:01 GET /images/gallery/gallery-3.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 14699 383
2017-12-16 05:27:01 GET /images/gallery/gallery-4.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 14402 383
2017-12-16 05:27:01 GET /images/gallery/gallery-5.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 18116 383
2017-12-16 05:27:01 GET /images/gallery/gallery-6.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 20196 383
2017-12-16 05:27:03 GET /images/bkgs/section-bkg.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 130166 382
2017-12-16 05:27:03 GET /images/bkgs/home-bkg.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 275939 379
2017-12-16 05:27:03 GET /images/toggle-plus.png - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1206 377
2017-12-16 05:27:03 GET /images/icon-facebook.png - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1874 379
2017-12-16 05:27:03 GET /images/toggle-minus.png - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1196 378
2017-12-16 05:27:03 GET /images/flexslider-arrows.png - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 1827 383
2017-12-16 05:27:04 GET /images/events/event-1.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 608557 380
2017-12-16 05:27:05 GET /images/team/member-1.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 593475 379
2017-12-16 05:27:05 GET /images/events/event-3.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 598125 380
2017-12-16 05:27:05 GET /images/events/event-2.jpg - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 200 595360 380
2017-12-16 05:27:07 GET /images/favicon.ico - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 404 1405 329
2017-12-16 05:28:31 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 122.59.68.62 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_12_5)+AppleWebKit/603.2.4+(KHTML,+like+Gecko)+Version/10.1.1+Safari/603.2.4 http://www.ngateahotel.co.nz/ 404 1405 364
