#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 07:49:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 07:49:30 GET / - 45.32.129.200 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/40.0.2214.115+Safari/537.36 http://ngateahotel.co.nz 200 959 214
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 08:59:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 08:59:07 GET /robots.txt - 66.249.79.178 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-05-18 08:59:07 GET / - 66.249.79.175 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 818 298
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 11:42:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 11:42:50 GET / - 65.19.167.131 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 959 359
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 12:41:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 14:50:46 GET /base/templates/images/2.png - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 191
2017-05-18 14:50:48 GET /include/js/dedeajax2.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 187
2017-05-18 14:50:49 GET /data/flashdata/pinkfocus/data.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 196
2017-05-18 14:50:51 GET /public/plug/im/im_bg.png - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 188
2017-05-18 14:50:52 GET /templets/default/style/dedecms.css - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 198
2017-05-18 14:50:53 GET /plugins/location/mainland/area.txt - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 198
2017-05-18 14:50:55 GET /data/admin/allowurl.txt - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 187
2017-05-18 14:50:56 GET /base/admin/images/logo.gif - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 190
2017-05-18 14:50:58 GET /statics/js/show_picture.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 190
2017-05-18 14:50:59 GET /images/QQ/qqon5.gif - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 183
